goodsNo,리뷰번호,리뷰타입,작성자,리뷰내용,평점,체험단,구매옵션,키,몸무게,성별,작성일,만족도,사진유무,도움돼요,브랜드,카테고리,구매사이즈,구매상세,연도,월,일,요일,평점_raw,만족도_응답여부,사이즈,화면대비색감,퀄리티,구김,두께감,신축성,색감,퀄리티_점수,신축성_점수,두께감_점수,구김_점수,사이즈_편차,사이즈_편차절대,화면대비색감_편차,화면대비색감_편차절대,색감_편차,색감_편차절대,리뷰내용_clean,리뷰내용_norm,laugh_count,cry_count,exclamation_count,question_count,emoji_count,has_repetition,text_length_orig,한글_글자수,전체_글자수,is_valid_for_topic,작성자_norm,옵션키,세션,long_gap_review,그룹크기,action,dup_flag,is_base,kept_id
﻿5900185,84551085,general,리얼한민트코지,퀄리티좋고 색감좋고 이뻐요 잘입을게요 ㅎㅎ 필루미네이트 사랑합니다,5.0,False,L,176.0,76.0,남성,2026-05-18 09:30:25,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 두께감: 적당함,False,0,filluminate,아우터,L,,2026,5,18,월,5,응답,정사이즈,화면과 비슷,매우 좋음,,적당함,,,5.0,,3.0,,0.0,0.0,0.0,0.0,,,퀄리티좋고 색감좋고 이뻐요 잘입을게요 ㅎㅎ 필루미네이트 사랑합니다,퀄리티좋고색감좋고이뻐요잘입을게요필루미네이트사랑합니다,2,0,0,0,0,False,36,28,36,True,리얼한민트코지,"('L', None)",0,False,1,keep,unique,True,84551085
﻿5797619,84551291,general,단아한브뤼셀레더,허리 밴딩 처리로 편안하게 잘 입을 수 있을 것 같습니다. 재질도 탄탄해서 핏이 잘 잡히는데 그만큼 살짝 두껍습니다. 한 여름에는 더워서 잘 못 입을 듯 하네요 그치만 색상도 핏도 디자인도 너무 맘에 듭니다!,5.0,False,KHAKI · M,154.0,76.0,여성,2026-05-18 09:43:29,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 거의 없음,False,0,filluminate,하의,M,KHAKI,2026,5,18,월,5,응답,조금 작음,화면과 비슷,매우 좋음,,,거의 없음,,5.0,2.0,,,-1.0,1.0,0.0,0.0,,,허리 밴딩 처리로 편안하게 잘 입을 수 있을 것 같습니다. 재질도 탄탄해서 핏이 잘 잡히는데 그만큼 살짝 두껍습니다. 한 여름에는 더워서 잘 못 입을 듯 하네요 그치만 색상도 핏도 디자인도 너무 맘에 듭니다!,허리밴딩처리로편안하게잘입을수있을것같습니다재질도탄탄해서핏이잘잡히는데그만큼살짝두껍습니다한여름에는더워서잘못입을듯하네요그치만색상도핏도디자인도너무맘에듭니다,0,0,1,0,0,False,116,81,116,True,단아한브뤼셀레더,"('M', 'KHAKI')",0,False,1,keep,unique,True,84551291
4987047,84551455,general,커피중독커비,딱 제 체형에서는 제가 원하던 크롭 기장이라서 좋았어요! 이전에 흰색 크롭티로 쟁겨놓으려고 샀는데 마음에 들었어서 버건디랑 멜란지 같이 색있는 것도 샀습니다! 버건디 색은 생각했던 것보다 좀 더 어둡긴한데 만족하면서 입고있습니다~,5.0,False,브릭레드 · L,167.0,72.0,남성,2026-05-18 09:53:31,사이즈: 정사이즈 / 화면 대비 색감: 어두움 / 두께감: 적당함 / 신축성: 적당함,False,0,jemut,상의,L,브릭레드,2026,5,18,월,5,응답,정사이즈,어두움,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,-1.0,1.0,,,딱 제 체형에서는 제가 원하던 크롭 기장이라서 좋았어요! 이전에 흰색 크롭티로 쟁겨놓으려고 샀는데 마음에 들었어서 버건디랑 멜란지 같이 색있는 것도 샀습니다! 버건디 색은 생각했던 것보다 좀 더 어둡긴한데 만족하면서 입고있습니다~,딱제체형에서는제가원하던크롭기장이라서좋았어요이전에흰색크롭티로쟁겨놓으려고샀는데마음에들었어서버건디랑멜란지같이색있는것도샀습니다버건디색은생각했던것보다좀더어둡긴한데만족하면서입고있습니다,0,0,2,0,0,False,128,96,128,True,커피중독커비,"('L', '브릭레드')",0,False,1,keep,unique,True,84551455
5911789,84551693,general,불모지워리어,되게 좋은 핏을 갖고 있어서 예쁩니다! 손이 자주 갈 거 같아요!,5.0,False,CREAM · M,173.0,65.0,남성,2026-05-18 10:03:41,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,filluminate,하의,M,CREAM,2026,5,18,월,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,3.0,,,0.0,0.0,0.0,0.0,,,되게 좋은 핏을 갖고 있어서 예쁩니다! 손이 자주 갈 거 같아요!,되게좋은핏을갖고있어서예쁩니다손이자주갈거같아요,0,0,2,0,0,False,36,24,36,True,불모지워리어,"('M', 'CREAM')",0,False,1,keep,unique,True,84551693
987149,84551865,general,푸딩f,적당히 두툼하고 원단도 고급스러워요 그래서 비침이 없는게 너무 좋아요 이너러도 입고 단벌로 입어도 좋아요,5.0,False,차콜 · XL,177.0,73.0,남성,2026-05-18 10:10:02,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,True,0,jemut,상의,XL,차콜,2026,5,18,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,적당히 두툼하고 원단도 고급스러워요 그래서 비침이 없는게 너무 좋아요 이너러도 입고 단벌로 입어도 좋아요,적당히두툼하고원단도고급스러워요그래서비침이없는게너무좋아요이너러도입고단벌로입어도좋아요,0,0,0,0,0,False,58,45,58,True,푸딩f,"('XL', '차콜')",0,False,1,keep,unique,True,84551865
﻿5129614,84552174,general,숙련된인천빅백,천이 얇고 가벼워서 편하게 잘 입을 수 있을것 같아 맘에 들어요,5.0,False,블랙 · L,178.0,74.0,남성,2026-05-18 10:21:34,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 신축성: 강함,True,0,jemut,하의,L,블랙,2026,5,18,월,5,응답,정사이즈,화면과 비슷,좋음,,,강함,,4.0,4.0,,,0.0,0.0,0.0,0.0,,,천이 얇고 가벼워서 편하게 잘 입을 수 있을것 같아 맘에 들어요,천이얇고가벼워서편하게잘입을수있을것같아맘에들어요,0,0,0,0,0,False,35,25,35,True,숙련된인천빅백,"('L', '블랙')",0,False,1,keep,unique,True,84552174
4280527,84552666,general,솜씨좋은용산부츠,아들이 가끔 입습니다. 살짝 무거운 느낌이 있어 손이 자주 가지는 않는 느낌입니다,3.0,False,LARGE,176.0,65.0,여성,2026-05-18 10:40:59,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 두께감: 적당함,False,0,travel,아우터,LARGE,,2026,5,18,월,3,응답,정사이즈,화면과 비슷,보통,,적당함,,,3.0,,3.0,,0.0,0.0,0.0,0.0,,,아들이 가끔 입습니다. 살짝 무거운 느낌이 있어 손이 자주 가지는 않는 느낌입니다,아들이가끔입습니다살짝무거운느낌이있어손이자주가지는않는느낌입니다,0,0,0,0,0,False,45,33,45,True,솜씨좋은용산부츠,"('LARGE', None)",0,False,1,keep,unique,True,84552666
6322922,84552679,experience,엣지있는청록패턴,"완전 하얀색이라기보다는 약간 아이보리 느낌이 강하게 돌아서 오히려 더 자연스럽고 예쁜 것 같아요. 린넨 특유의 매력이 아주 잘 살아있는데, 만져보면 진짜 조금 거친 느낌이 드는 게 매력적이네요.바지는 전체적으로 신축성이 없지만 허리는 밴딩으로 되어있어 늘어나서 좋았어요.  사이즈는 제 키에 정말 맞춘 것처럼 딱 맞는 예쁜 핏이 나와서 마음에 들어요. 깔끔한 하얀 티셔츠나 시원해 보이는 하늘색 셔츠랑 같이 입으면 찰떡같이 잘 어울릴 것 같다는 생각이 들었습니다. 그리고 제일 밑에 있는 똑딱이를 채우면 밑통을 줄여서 입을 수도 있더라고요! 스타일에 맞게 통을 조절할 수 있는  디테일이 있어서 정말 만족스러워요",5.0,True,S,170.0,68.0,남성,2026-05-18 10:41:49,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 강함,True,1,filluminate,하의,S,,2026,5,18,월,5,응답,정사이즈,화면과 비슷,매우 좋음,,,강함,,5.0,4.0,,,0.0,0.0,0.0,0.0,,,"완전 하얀색이라기보다는 약간 아이보리 느낌이 강하게 돌아서 오히려 더 자연스럽고 예쁜 것 같아요. 린넨 특유의 매력이 아주 잘 살아있는데, 만져보면 진짜 조금 거친 느낌이 드는 게 매력적이네요.바지는 전체적으로 신축성이 없지만 허리는 밴딩으로 되어있어 늘어나서 좋았어요. 사이즈는 제 키에 정말 맞춘 것처럼 딱 맞는 예쁜 핏이 나와서 마음에 들어요. 깔끔한 하얀 티셔츠나 시원해 보이는 하늘색 셔츠랑 같이 입으면 찰떡같이 잘 어울릴 것 같다는 생각이 들었습니다. 그리고 제일 밑에 있는 똑딱이를 채우면 밑통을 줄여서 입을 수도 있더라고요! 스타일에 맞게 통을 조절할 수 있는 디테일이 있어서 정말 만족스러워요",완전하얀색이라기보다는약간아이보리느낌이강하게돌아서오히려더자연스럽고예쁜것같아요린넨특유의매력이아주잘살아있는데만져보면진짜조금거친느낌이드는게매력적이네요바지는전체적으로신축성이없지만허리는밴딩으로되어있어늘어나서좋았어요사이즈는제키에정말맞춘것처럼딱맞는예쁜핏이나와서마음에들어요깔끔한하얀티셔츠나시원해보이는하늘색셔츠랑같이입으면찰떡같이잘어울릴것같다는생각이들었습니다그리고제일밑에있는똑딱이를채우면밑통을줄여서입을수도있더라고요스타일에맞게통을조절할수있는디테일이있어서정말만족스러워요,0,0,1,0,0,False,342,249,340,True,엣지있는청록패턴,"('S', None)",0,False,1,keep,unique,True,84552679
4987047,84552697,general,WASEONGGYU,얇은 편은 아니지만 그렇다고 생각보다 많이 두툼한 편은 아닙니다.,5.0,False,블랙 · L,174.0,45.0,남성,2026-05-18 10:42:21,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 거의 없음,False,0,jemut,상의,L,블랙,2026,5,18,월,5,응답,정사이즈,화면과 비슷,,,적당함,거의 없음,,,2.0,3.0,,0.0,0.0,0.0,0.0,,,얇은 편은 아니지만 그렇다고 생각보다 많이 두툼한 편은 아닙니다.,얇은편은아니지만그렇다고생각보다많이두툼한편은아닙니다,0,0,0,0,0,False,36,27,36,True,WASEONGGYU,"('L', '블랙')",0,False,1,keep,unique,True,84552697
﻿6205182,84552820,general,나에게도봄이오길,배송도 빠르고 옷 재질도 너무좋습니다. 아주 만족합니다.,5.0,False,L,180.0,85.0,남성,2026-05-18 10:48:36,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 적당함 / 신축성: 적당함,False,0,travel,상의,L,,2026,5,18,월,5,응답,정사이즈,화면과 비슷,,,적당함,적당함,,,3.0,3.0,,0.0,0.0,0.0,0.0,,,배송도 빠르고 옷 재질도 너무좋습니다. 아주 만족합니다.,배송도빠르고옷재질도너무좋습니다아주만족합니다,0,0,0,0,0,False,31,23,31,True,나에게도봄이오길,"('L', None)",0,False,1,keep,unique,True,84552820
4987047,84553525,general,Ghkdxogmlxlql,세탁 2번만에 목 부분이 너무 줄어들어서 제 목을 조이네요.. 더이상 못입겠습니다,2.0,False,화이트 · M,168.0,60.0,남성,2026-05-18 11:22:53,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 두께감: 두꺼움 / 신축성: 거의 없음,False,0,jemut,상의,M,화이트,2026,5,18,월,2,응답,정사이즈,화면과 비슷,,,두꺼움,거의 없음,,,2.0,4.0,,0.0,0.0,0.0,0.0,,,세탁 2번만에 목 부분이 너무 줄어들어서 제 목을 조이네요.. 더이상 못입겠습니다,세탁2번만에목부분이너무줄어들어서제목을조이네요더이상못입겠습니다,0,0,0,0,0,False,45,32,45,True,Ghkdxogmlxlql,"('M', '화이트')",0,False,1,keep,unique,True,84553525
6391691,84553650,general,댕댕쓰,"전체적인 후기를 남겨봅니다!  1. 기장감 크롭 버전이라 확실히 크롭합니다. 그래서 그런지 사이즈도 조금은 작게 느껴지지만 이너를 너무 오버핏으로만 입지 않는다면 괜찮아요. 다만 그만큼 기장감이 짧은 편이라 부담스러울 수 있어 한 사이즈 크게 가시는 것도 좋아보여요!  2. 색감 라이트 블루의 정석이 아닐까 싶어요! 화면으로 봤던 색감과 거의 일치해서 만족했어요.   3. 코디 저는 흰색 팬츠와 입어봤는데 모델 분 사진처럼 오버사이즈 베이지 팬츠와 입어도 잘 어울릴 거 같더라구요! 그리고 소매를 두번 롤업해야 예쁘게 떨어져서 롤업 추천드립니다.  4.소재 린넨은 시원하지만 구김이 너무 심한 대신에 이 셔츠는 린넨 라이크라 구김도 거의 잡고 시원함도 잡은 거 같아요! 세탁 후에는 구김이 당연히 생길 수밖에 없어서 탈탈 털어서 말려만 주셔도 구김이 크게 생기진 않았어요.  5. 마감 단추는 다른 기타 마감 부분은 만족스러웠어요. 하지만 뒤집어서 세탁망에 넣고 단독 세탁을 했음에도 보풀이 조금 생겨 아쉬웠어요.  6. 총평 여름철 밋밋하고 칙칙한 코디에 활기를 불어넣어줄 수 있는 그런 셔츠라고 생각해요. 기장감도 크롭하고 코디의 활용도도 높아서 여름철 데일리, 데이트룩으로 추천드리고 싶어요!",5.0,False,LIGHT BLUE · [Crop ver.] M,176.0,63.0,남성,2026-05-18 11:27:46,사이즈: 조금 작음 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 좋음 / 구김: 약간 있음,True,0,filluminate,상의,M,LIGHT BLUE [Crop ver.],2026,5,18,월,5,응답,조금 작음,화면과 비슷,좋음,약간 있음,,,,4.0,,,3.0,-1.0,1.0,0.0,0.0,,,"전체적인 후기를 남겨봅니다! 1. 기장감 크롭 버전이라 확실히 크롭합니다. 그래서 그런지 사이즈도 조금은 작게 느껴지지만 이너를 너무 오버핏으로만 입지 않는다면 괜찮아요. 다만 그만큼 기장감이 짧은 편이라 부담스러울 수 있어 한 사이즈 크게 가시는 것도 좋아보여요! 2. 색감 라이트 블루의 정석이 아닐까 싶어요! 화면으로 봤던 색감과 거의 일치해서 만족했어요. 3. 코디 저는 흰색 팬츠와 입어봤는데 모델 분 사진처럼 오버사이즈 베이지 팬츠와 입어도 잘 어울릴 거 같더라구요! 그리고 소매를 두번 롤업해야 예쁘게 떨어져서 롤업 추천드립니다. 4.소재 린넨은 시원하지만 구김이 너무 심한 대신에 이 셔츠는 린넨 라이크라 구김도 거의 잡고 시원함도 잡은 거 같아요! 세탁 후에는 구김이 당연히 생길 수밖에 없어서 탈탈 털어서 말려만 주셔도 구김이 크게 생기진 않았어요. 5. 마감 단추는 다른 기타 마감 부분은 만족스러웠어요. 하지만 뒤집어서 세탁망에 넣고 단독 세탁을 했음에도 보풀이 조금 생겨 아쉬웠어요. 6. 총평 여름철 밋밋하고 칙칙한 코디에 활기를 불어넣어줄 수 있는 그런 셔츠라고 생각해요. 기장감도 크롭하고 코디의 활용도도 높아서 여름철 데일리, 데이트룩으로 추천드리고 싶어요!",전체적인후기를남겨봅니다1기장감크롭버전이라확실히크롭합니다그래서그런지사이즈도조금은작게느껴지지만이너를너무오버핏으로만입지않는다면괜찮아요다만그만큼기장감이짧은편이라부담스러울수있어한사이즈크게가시는것도좋아보여요2색감라이트블루의정석이아닐까싶어요화면으로봤던색감과거의일치해서만족했어요3코디저는흰색팬츠와입어봤는데모델분사진처럼오버사이즈베이지팬츠와입어도잘어울릴거같더라구요그리고소매를두번롤업해야예쁘게떨어져서롤업추천드립니다4소재린넨은시원하지만구김이너무심한대신에이셔츠는린넨라이크라구김도거의잡고시원함도잡은거같아요세탁후에는구김이당연히생길수밖에없어서탈탈털어서말려만주셔도구김이크게생기진않았어요5마감단추는다른기타마감부분은만족스러웠어요하지만뒤집어서세탁망에넣고단독세탁을했음에도보풀이조금생겨아쉬웠어요6총평여름철밋밋하고칙칙한코디에활기를불어넣어줄수있는그런셔츠라고생각해요기장감도크롭하고코디의활용도도높아서여름철데일리데이트룩으로추천드리고싶어요,0,0,6,0,0,True,616,435,609,True,댕댕쓰,"('M', 'LIGHT BLUE [Crop ver.]')",0,False,2,keep,multi_type_dup,True,84553650
﻿1405884,84553712,general,골초벵거,가격대비 핏은 좋습니다. 싼가격에 나이스한 구매인거 같고 번창하세요.,5.0,False,차콜 · M,170.0,70.0,남성,2026-05-18 11:31:20,사이즈: 정사이즈 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 보통 / 신축성: 적당함,False,0,jemut,하의,M,차콜,2026,5,18,월,5,응답,정사이즈,화면과 비슷,보통,,,적당함,,3.0,3.0,,,0.0,0.0,0.0,0.0,,,가격대비 핏은 좋습니다. 싼가격에 나이스한 구매인거 같고 번창하세요.,가격대비핏은좋습니다싼가격에나이스한구매인거같고번창하세요,0,0,0,0,0,False,38,29,38,True,골초벵거,"('M', '차콜')",0,False,1,keep,unique,True,84553712
6352772,84554063,experience,라라로루,필루미네이트 체험단 선정해주셔 감사합니다 ! 솔직후기 쓰겠습니다 사이즈:넉넉하게 나온편  체형은 175 /77 체지방13 저와 같은분은 M추천 품질: 매우좋음 신축성 도 좋고 부드러움  특히 지퍼부분 엄청잘돼요!  코튼인데도 엄청 부드럽고 얇아서 여름에도 입기 좋을거같아요 단점은 먼지가좀 잘붙을수있는 재질이라는것ㅠ 어쩔수없는듯합니다. 색상은 화면과 동일하게 검정색인데 찐검정이라 코디에 소화하기 쉬워요. 기장감도 요즘 트랜드에 맞게 버뮤다로 잘 나와서 아주 만족합니다. 추천드립니다,5.0,True,L,174.0,77.0,남성,2026-05-18 11:44:43,사이즈: 조금 큼 / 화면 대비 색감: 화면과 비슷 / 퀄리티: 매우 좋음 / 신축성: 강함,True,0,filluminate,하의,L,,2026,5,18,월,5,응답,조금 큼,화면과 비슷,매우 좋음,,,강함,,5.0,4.0,,,1.0,1.0,0.0,0.0,,,필루미네이트 체험단 선정해주셔 감사합니다 ! 솔직후기 쓰겠습니다 사이즈:넉넉하게 나온편 체형은 175 /77 체지방13 저와 같은분은 M추천 품질: 매우좋음 신축성 도 좋고 부드러움 특히 지퍼부분 엄청잘돼요! 코튼인데도 엄청 부드럽고 얇아서 여름에도 입기 좋을거같아요 단점은 먼지가좀 잘붙을수있는 재질이라는것ㅠ 어쩔수없는듯합니다. 색상은 화면과 동일하게 검정색인데 찐검정이라 코디에 소화하기 쉬워요. 기장감도 요즘 트랜드에 맞게 버뮤다로 잘 나와서 아주 만족합니다. 추천드립니다,필루미네이트체험단선정해주셔감사합니다솔직후기쓰겠습니다사이즈넉넉하게나온편체형은17577체지방13저와같은분은m추천품질매우좋음신축성도좋고부드러움특히지퍼부분엄청잘돼요코튼인데도엄청부드럽고얇아서여름에도입기좋을거같아요단점은먼지가좀잘붙을수있는재질이라는것어쩔수없는듯합니다색상은화면과동일하게검정색인데찐검정이라코디에소화하기쉬워요기장감도요즘트랜드에맞게버뮤다로잘나와서아주만족합니다추천드립니다,0,1,2,0,0,False,270,196,267,True,라라로루,"('L', None)",0,False,1,keep,unique,True,84554063
